timestep,mean_reward_last_100,mean_episode_length_last_100
168000,13765.15417659,100.0
169000,13186.238991129996,100.0
170000,13404.68623806,100.0
171000,13384.304285619999,100.0
172000,13743.440969459996,100.0
173000,13499.257587799999,100.0
174000,13790.51913384,100.0
175000,13636.95836028,100.0
176000,13877.516808510001,100.0
177000,13851.569109719998,100.0
178000,13867.736747429999,100.0
179000,13892.33302289,100.0
180000,13856.69252315,100.0
181000,13758.44680132,100.0
182000,13326.03508858,100.0
183000,13707.785653159997,99.88
184000,13202.59489668,99.88
185000,13248.570061030001,99.88
186000,12774.327062819999,99.88
187000,12928.86285007,99.88
188000,12814.97123505,99.88
189000,13252.1666487,99.88
190000,13196.273378750002,99.88
191000,13214.316318249997,99.88
192000,13702.248296459999,99.88
193000,13369.185523480002,100.0
194000,13855.47405989,100.0
195000,14107.2908429,100.0
196000,14398.7870718,100.0
197000,14063.872788560002,100.0
198000,13929.008966469999,100.0
199000,13766.866424749998,100.0
200000,13735.665223139997,100.0
